record_id,item,framing_arm,proof_variant,segment,n_shown,n_best,n_worst,bw_score
6312.0,14,2,0,9,4,0,1,-1
6312.0,5,2,2,9,3,3,0,3
6312.0,9,2,0,9,2,1,0,1
6312.0,15,2,2,9,4,2,0,2
6312.0,6,2,3,9,3,0,1,-1
6312.0,16,2,2,9,4,2,1,1
6312.0,17,2,0,9,3,0,1,-1
6312.0,1,2,3,9,3,0,1,-1
6312.0,2,2,3,9,3,0,1,-1
6316.0,9,2,0,8,4,1,1,0
6316.0,7,2,0,8,3,1,0,1
6316.0,3,2,2,8,3,0,2,-2
6316.0,4,2,1,8,3,0,1,-1
6316.0,8,2,0,8,3,2,0,2
6316.0,10,2,1,8,4,0,0,0
6316.0,5,2,2,8,3,2,1,1
6316.0,11,2,2,8,4,0,1,-1
6316.0,6,2,2,8,2,1,0,1
6316.0,12,2,1,8,4,0,1,-1
6316.0,13,2,2,8,4,0,2,-2
6316.0,14,2,0,8,4,1,2,-1
6316.0,15,2,2,8,4,4,0,4
6316.0,16,2,2,8,4,1,1,0
6316.0,17,2,0,8,3,0,2,-2
6316.0,1,2,3,8,2,0,0,0
6316.0,2,2,1,8,2,1,0,1
6321.0,1,2,1,9,4,1,1,0
6321.0,10,2,2,9,4,3,0,3
6321.0,5,2,2,9,3,0,0,0
6321.0,8,2,0,9,3,2,1,1
6321.0,11,2,1,9,4,1,0,1
6321.0,9,2,0,9,3,0,1,-1
6321.0,6,2,1,9,3,1,0,1
6321.0,2,2,1,9,3,1,2,-1
6321.0,3,2,2,9,3,0,0,0
6321.0,7,2,0,9,2,0,1,-1
6321.0,12,2,2,9,4,1,1,0
6321.0,13,2,3,9,4,1,1,0
6321.0,4,2,2,9,3,0,2,-2
6321.0,14,2,0,9,4,1,0,1
6321.0,15,2,2,9,3,0,2,-2
6321.0,16,2,1,9,3,2,0,2
6321.0,17,2,0,9,3,0,2,-2
6322.0,1,2,2,9,3,1,1,0
6322.0,11,2,2,9,3,1,1,0
6322.0,13,2,3,9,4,0,3,-3
6322.0,2,2,1,9,4,1,1,0
6322.0,12,2,2,9,3,1,1,0
6322.0,3,2,3,9,4,0,1,-1
6322.0,14,2,0,9,4,0,2,-2
6322.0,15,2,1,9,3,1,0,1
6322.0,4,2,1,9,4,1,0,1
6322.0,5,2,1,9,4,3,0,3
6322.0,16,2,3,9,2,0,2,-2
6322.0,6,2,1,9,4,1,0,1
6322.0,17,2,0,9,2,0,2,-2
6322.0,7,2,0,9,4,0,0,0
6322.0,8,2,0,9,3,2,0,2
6322.0,9,2,0,9,3,1,0,1
6322.0,10,2,1,9,2,1,0,1
6323.0,12,1,2,12,3,1,1,0
6323.0,13,1,1,12,3,0,1,-1
6323.0,1,1,3,12,4,1,0,1
6323.0,16,1,1,12,3,1,0,1
6323.0,2,1,1,12,4,1,0,1
6323.0,14,1,0,12,3,0,3,-3
6323.0,17,1,0,12,3,1,1,0
6323.0,3,1,1,12,4,0,3,-3
6323.0,15,1,1,12,2,0,1,-1
6323.0,4,1,1,12,4,4,0,4
6323.0,5,1,1,12,4,1,0,1
6323.0,6,1,3,12,4,3,0,3
6323.0,7,1,0,12,4,1,1,0
6323.0,8,1,0,12,4,0,0,0
6323.0,9,1,0,12,3,0,0,0
6323.0,10,1,2,12,2,0,2,-2
6323.0,11,1,2,12,2,0,1,-1
6326.0,17,2,0,16,4,1,3,-2
6326.0,13,2,3,16,3,0,1,-1
6326.0,7,2,0,16,4,1,1,0
6326.0,16,2,2,16,3,2,0,2
6326.0,1,2,3,16,4,0,2,-2
6326.0,14,2,0,16,2,1,0,1
6326.0,8,2,0,16,4,0,1,-1
6326.0,9,2,0,16,4,1,1,0
6326.0,2,2,2,16,4,0,0,0
6326.0,15,2,2,16,2,0,2,-2
6326.0,3,2,3,16,4,0,2,-2
6326.0,10,2,1,16,3,1,0,1
6326.0,11,2,1,16,3,1,0,1
6326.0,4,2,3,16,3,0,1,-1
6326.0,12,2,1,16,3,1,0,1
6326.0,5,2,2,16,3,3,0,3
6326.0,6,2,2,16,3,2,0,2
6328.0,2,2,2,1,3,0,0,0
6328.0,3,2,1,1,4,2,1,1
6328.0,10,2,1,1,4,0,3,-3
6328.0,16,2,1,1,3,0,0,0
6328.0,17,2,0,1,2,2,0,2
6328.0,4,2,2,1,4,1,0,1
6328.0,11,2,2,1,4,1,2,-1
6328.0,12,2,1,1,4,0,2,-2
6328.0,1,2,2,1,2,2,0,2
6328.0,5,2,2,1,4,2,1,1
6328.0,13,2,3,1,3,1,0,1
6328.0,6,2,2,1,4,1,1,0
6328.0,14,2,0,1,3,1,0,1
6328.0,7,2,0,1,3,0,0,0
6328.0,15,2,2,1,3,0,2,-2
6328.0,8,2,0,1,3,1,1,0
6328.0,9,2,0,1,3,0,1,-1
6330.0,2,2,3,12,4,1,0,1
6330.0,12,2,2,12,4,1,2,-1
6330.0,11,2,2,12,3,0,2,-2
6330.0,8,2,0,12,3,1,1,0
6330.0,3,2,2,12,4,0,0,0
6330.0,13,2,3,12,4,1,1,0
6330.0,9,2,0,12,2,0,2,-2
6330.0,14,2,0,12,4,2,0,2
6330.0,4,2,1,12,4,2,0,2
6330.0,10,2,1,12,2,0,2,-2
6330.0,5,2,1,12,3,1,0,1
6330.0,15,2,2,12,4,0,1,-1
6330.0,16,2,2,12,3,1,0,1
6330.0,6,2,2,12,3,2,1,1
6330.0,17,2,0,12,3,0,1,-1
6330.0,7,2,0,12,3,1,1,0
6330.0,1,2,2,12,3,1,0,1
6332.0,11,1,1,12,3,1,1,0
6332.0,4,1,3,12,4,1,1,0
6332.0,8,1,0,12,3,1,0,1
6332.0,13,1,1,12,4,2,0,2
6332.0,12,1,1,12,3,0,2,-2
6332.0,14,1,0,12,4,3,0,3
6332.0,5,1,2,12,3,1,1,0
6332.0,9,1,0,12,3,0,1,-1
6332.0,10,1,2,12,2,0,1,-1
6332.0,6,1,2,12,3,0,2,-2
6332.0,15,1,2,12,4,1,0,1
6332.0,7,1,0,12,3,0,1,-1
6332.0,16,1,2,12,4,1,1,0
6332.0,17,1,0,12,4,1,1,0
6332.0,1,1,3,12,3,1,1,0
6332.0,2,1,2,12,3,0,1,-1
6332.0,3,1,1,12,3,1,0,1
6336.0,2,1,1,16,4,0,0,0
6336.0,7,1,0,16,3,0,2,-2
6336.0,8,1,0,16,4,0,4,-4
6336.0,17,1,0,16,3,1,1,0
6336.0,1,1,2,16,3,2,0,2
6336.0,9,1,0,16,4,1,1,0
6336.0,3,1,2,16,4,0,2,-2
6336.0,10,1,1,16,4,2,0,2
6336.0,4,1,1,16,3,0,1,-1
6336.0,11,1,2,16,4,0,2,-2
6336.0,5,1,2,16,2,1,0,1
6336.0,6,1,1,16,2,2,0,2
6336.0,12,1,1,16,4,2,0,2
6336.0,13,1,3,16,4,1,0,1
6336.0,14,1,0,16,3,0,0,0
6336.0,15,1,2,16,3,2,1,1
6336.0,16,1,3,16,2,0,0,0
6337.0,2,1,3,12,4,2,0,2
6337.0,6,1,3,12,3,0,0,0
6337.0,11,1,2,12,4,0,1,-1
6337.0,9,1,0,12,3,1,0,1
6337.0,10,1,2,12,3,1,0,1
6337.0,7,1,0,12,3,1,0,1
6337.0,3,1,3,12,3,0,2,-2
6337.0,12,1,1,12,4,1,1,0
6337.0,13,1,1,12,4,4,0,4
6337.0,8,1,0,12,2,0,0,0
6337.0,4,1,1,12,3,0,2,-2
6337.0,5,1,2,12,3,0,3,-3
6337.0,14,1,0,12,4,1,0,1
6337.0,15,1,1,12,4,3,1,2
6337.0,16,1,2,12,3,0,3,-3
6337.0,17,1,0,12,3,0,1,-1
6337.0,1,1,1,12,3,0,0,0
6349.0,17,2,0,13,3,0,1,-1
6349.0,5,2,2,13,4,1,1,0
6349.0,3,2,2,13,3,0,1,-1
6349.0,13,2,1,13,4,0,1,-1
6349.0,14,2,0,13,3,3,0,3
6349.0,6,2,3,13,4,0,1,-1
6349.0,4,2,1,13,3,2,0,2
6349.0,1,2,3,13,3,0,2,-2
6349.0,7,2,0,13,4,1,1,0
6349.0,15,2,1,13,3,1,1,0
6349.0,2,2,2,13,2,1,0,1
6349.0,16,2,1,13,3,1,0,1
6349.0,8,2,0,13,4,0,3,-3
6349.0,9,2,0,13,4,1,0,1
6349.0,10,2,1,13,3,3,0,3
6349.0,11,2,2,13,3,0,1,-1
6349.0,12,2,1,13,3,0,1,-1
6354.0,7,1,0,11,3,0,0,0
6354.0,12,1,2,11,4,2,0,2
6354.0,6,1,3,11,3,1,0,1
6354.0,10,1,1,11,3,0,1,-1
6354.0,8,1,0,11,3,2,0,2
6354.0,11,1,1,11,3,1,2,-1
6354.0,13,1,2,11,4,0,3,-3
6354.0,14,1,0,11,4,0,1,-1
6354.0,9,1,0,11,2,2,0,2
6354.0,15,1,1,11,4,0,3,-3
6354.0,16,1,1,11,4,3,0,3
6354.0,17,1,0,11,4,1,0,1
6354.0,1,1,3,11,4,0,1,-1
6354.0,2,1,1,11,4,0,2,-2
6354.0,3,1,2,11,3,1,1,0
6354.0,4,1,1,11,2,0,0,0
6354.0,5,1,2,11,2,1,0,1
6359.0,13,2,2,9,3,1,1,0
6359.0,16,2,3,9,3,0,0,0
6359.0,17,2,0,9,4,2,1,1
6359.0,7,2,0,9,4,0,2,-2
6359.0,8,2,0,9,4,1,0,1
6359.0,14,2,0,9,2,2,0,2
6359.0,1,2,2,9,4,0,1,-1
6359.0,15,2,1,9,2,1,1,0
6359.0,2,2,1,9,4,1,2,-1
6359.0,9,2,0,9,4,1,2,-1
6359.0,10,2,2,9,3,1,0,1
6359.0,3,2,1,9,4,0,0,0
6359.0,11,2,1,9,3,2,0,2
6359.0,4,2,3,9,3,0,3,-3
6359.0,5,2,1,9,3,2,0,2
6359.0,12,2,2,9,3,0,0,0
6359.0,6,2,3,9,3,0,1,-1
6365.0,14,1,0,1,3,0,1,-1
6365.0,17,1,0,1,3,1,1,0
6365.0,13,1,3,1,3,0,3,-3
6365.0,2,1,3,1,4,3,0,3
6365.0,15,1,1,1,3,0,0,0
6365.0,3,1,1,1,4,2,0,2
6365.0,1,1,1,1,3,0,2,-2
6365.0,4,1,2,1,4,0,4,-4
6365.0,16,1,2,1,2,1,0,1
6365.0,5,1,1,1,4,1,0,1
6365.0,6,1,3,1,4,0,1,-1
6365.0,7,1,0,1,4,0,0,0
6365.0,8,1,0,1,4,0,1,-1
6365.0,9,1,0,1,4,1,0,1
6365.0,10,1,2,1,3,3,0,3
6365.0,11,1,1,1,2,2,0,2
6365.0,12,1,1,1,2,0,1,-1
6371.0,12,1,1,11,3,0,2,-2
6371.0,15,1,1,11,3,0,0,0
6371.0,17,1,0,11,4,0,3,-3
6371.0,11,1,2,11,3,3,0,3
6371.0,16,1,2,11,3,1,1,0
6371.0,1,1,2,11,4,0,1,-1
6371.0,13,1,2,11,3,1,0,1
6371.0,14,1,0,11,2,0,1,-1
6371.0,2,1,3,11,4,2,0,2
6371.0,3,1,1,11,4,1,1,0
6371.0,4,1,3,11,4,2,0,2
6371.0,5,1,1,11,4,1,1,0
6371.0,6,1,2,11,4,1,1,0
6371.0,7,1,0,11,4,0,1,-1
6371.0,8,1,0,11,3,1,1,0
6371.0,9,1,0,11,2,1,0,1
6371.0,10,1,1,11,2,0,1,-1
6377.0,9,1,0,12,3,0,0,0
6377.0,6,1,2,12,3,0,1,-1
6377.0,17,1,0,12,4,1,0,1
6377.0,10,1,2,12,4,1,1,0
6377.0,11,1,1,12,4,1,2,-1
6377.0,1,1,2,12,4,2,0,2
6377.0,7,1,0,12,2,0,1,-1
6377.0,2,1,2,12,4,1,1,0
6377.0,12,1,1,12,4,2,0,2
6377.0,8,1,0,12,2,0,1,-1
6377.0,13,1,3,12,4,2,1,1
6377.0,3,1,3,12,3,0,3,-3
6377.0,4,1,1,12,3,1,1,0
6377.0,14,1,0,12,3,0,1,-1
6377.0,15,1,1,12,3,1,0,1
6377.0,5,1,2,12,3,0,1,-1
6377.0,16,1,2,12,3,2,0,2
6379.0,10,1,2,12,4,2,0,2
6379.0,8,1,0,12,3,2,0,2
6379.0,16,1,1,12,4,2,0,2
6379.0,15,1,1,12,3,0,1,-1
6379.0,11,1,2,12,4,0,1,-1
6379.0,17,1,0,12,4,0,2,-2
6379.0,9,1,0,12,3,0,0,0
6379.0,12,1,2,12,3,0,3,-3
6379.0,1,1,2,12,4,4,0,4
6379.0,2,1,1,12,4,0,2,-2
6379.0,13,1,2,12,2,1,0,1
6379.0,3,1,1,12,4,0,2,-2
6379.0,14,1,0,12,2,1,0,1
6379.0,4,1,1,12,4,0,2,-2
6379.0,5,1,1,12,3,1,0,1
6379.0,6,1,3,12,3,1,0,1
6379.0,7,1,0,12,2,0,1,-1
6385.0,14,2,0,12,3,0,1,-1
6385.0,11,2,1,12,3,0,0,0
6385.0,10,2,2,12,3,2,0,2
6385.0,16,2,3,12,4,0,2,-2
6385.0,17,2,0,12,4,3,1,2
6385.0,15,2,2,12,3,0,3,-3
6385.0,12,2,1,12,3,0,1,-1
6385.0,1,2,1,12,4,3,0,3
6385.0,13,2,2,12,2,0,0,0
6385.0,2,2,3,12,4,2,0,2
6385.0,3,2,3,12,4,0,2,-2
6385.0,4,2,1,12,4,0,1,-1
6385.0,5,2,1,12,4,2,1,1
6385.0,6,2,1,12,4,1,0,1
6385.0,7,2,0,12,3,0,1,-1
6385.0,8,2,0,12,2,0,0,0
6385.0,9,2,0,12,2,1,1,0
6390.0,7,1,0,11,4,0,2,-2
6390.0,5,1,1,11,3,3,0,3
6390.0,15,1,1,11,4,0,2,-2
6390.0,2,1,2,11,3,0,3,-3
6390.0,8,1,0,11,4,2,0,2
6390.0,6,1,1,11,3,1,1,0
6390.0,3,1,2,11,3,1,0,1
6390.0,16,1,1,11,3,3,0,3
6390.0,17,1,0,11,3,1,0,1
6390.0,4,1,1,11,2,0,1,-1
6390.0,9,1,0,11,4,1,0,1
6390.0,1,1,3,11,3,0,1,-1
6390.0,10,1,1,11,4,0,1,-1
6390.0,11,1,1,11,4,1,0,1
6390.0,12,1,2,11,3,1,1,0
6390.0,13,1,3,11,3,0,2,-2
6390.0,14,1,0,11,3,0,0,0
6395.0,7,1,0,12,4,1,2,-1
6395.0,16,1,1,12,3,0,0,0
6395.0,6,1,3,12,3,0,0,0
6395.0,1,1,3,12,4,0,4,-4
6395.0,8,1,0,12,4,0,0,0
6395.0,17,1,0,12,3,0,2,-2
6395.0,2,1,1,12,4,1,1,0
6395.0,3,1,2,12,3,2,0,2
6395.0,9,1,0,12,4,2,0,2
6395.0,4,1,2,12,2,0,1,-1
6395.0,10,1,1,12,4,0,3,-3
6395.0,5,1,2,12,2,2,0,2
6395.0,11,1,2,12,4,2,0,2
6395.0,12,1,2,12,4,1,0,1
6395.0,13,1,1,12,3,0,1,-1
6395.0,14,1,0,12,3,1,0,1
6395.0,15,1,1,12,2,2,0,2
6403.0,13,2,2,9,3,0,1,-1
6403.0,15,2,1,9,4,0,3,-3
6403.0,6,2,2,9,4,2,1,1
6403.0,10,2,2,9,3,1,1,0
6403.0,11,2,1,9,3,1,0,1
6403.0,16,2,2,9,4,0,2,-2
6403.0,14,2,0,9,3,0,1,-1
6403.0,7,2,0,9,3,0,1,-1
6403.0,8,2,0,9,3,0,1,-1
6403.0,17,2,0,9,4,0,0,0
6403.0,12,2,2,9,2,1,0,1
6403.0,1,2,1,9,4,0,0,0
6403.0,9,2,0,9,3,2,0,2
6403.0,2,2,2,9,4,3,1,2
6403.0,3,2,2,9,3,3,0,3
6403.0,4,2,3,9,3,0,2,-2
6403.0,5,2,2,9,3,1,0,1
6408.0,15,1,2,12,4,2,1,1
6408.0,10,1,1,12,3,0,0,0
6408.0,9,1,0,12,3,0,1,-1
6408.0,13,1,3,12,3,0,2,-2
6408.0,16,1,2,12,4,2,0,2
6408.0,14,1,0,12,3,0,2,-2
6408.0,11,1,1,12,3,2,1,1
6408.0,17,1,0,12,4,1,1,0
6408.0,12,1,1,12,2,0,0,0
6408.0,1,1,3,12,4,1,2,-1
6408.0,2,1,1,12,4,3,0,3
6408.0,3,1,2,12,4,0,0,0
6408.0,4,1,3,12,4,1,2,-1
6408.0,5,1,1,12,4,1,0,1
6408.0,6,1,1,12,3,0,1,-1
6408.0,7,1,0,12,2,1,0,1
6408.0,8,1,0,12,2,0,1,-1
6413.0,16,1,3,12,3,1,1,0
6413.0,2,1,2,12,3,0,1,-1
6413.0,10,1,1,12,4,3,0,3
6413.0,3,1,1,12,4,1,2,-1
6413.0,11,1,1,12,4,0,0,0
6413.0,4,1,2,12,4,1,1,0
6413.0,17,1,0,12,2,0,2,-2
6413.0,5,1,1,12,4,2,0,2
6413.0,12,1,2,12,4,0,3,-3
6413.0,1,1,3,12,2,0,1,-1
6413.0,13,1,1,12,3,0,1,-1
6413.0,6,1,3,12,4,0,0,0
6413.0,14,1,0,12,3,1,1,0
6413.0,7,1,0,12,3,1,0,1
6413.0,15,1,2,12,3,3,0,3
6413.0,8,1,0,12,3,1,1,0
6413.0,9,1,0,12,3,0,0,0
6415.0,4,2,1,1,3,2,0,2
6415.0,5,2,2,1,3,1,2,-1
6415.0,10,2,1,1,4,1,1,0
6415.0,8,2,0,1,3,0,1,-1
6415.0,11,2,1,1,4,1,0,1
6415.0,9,2,0,1,3,2,0,2
6415.0,6,2,3,1,3,1,1,0
6415.0,7,2,0,1,2,0,0,0
6415.0,12,2,1,1,4,1,1,0
6415.0,13,2,2,1,4,0,2,-2
6415.0,14,2,0,1,4,0,0,0
6415.0,15,2,2,1,4,1,1,0
6415.0,16,2,3,1,4,0,1,-1
6415.0,17,2,0,1,4,3,0,3
6415.0,1,2,1,1,3,0,3,-3
6415.0,2,2,2,1,2,0,1,-1
6415.0,3,2,1,1,2,1,0,1
6421.0,11,2,2,12,4,2,0,2
6421.0,10,2,1,12,3,1,0,1
6421.0,5,2,1,12,4,0,3,-3
6421.0,3,2,1,12,3,0,1,-1
6421.0,4,2,2,12,3,0,0,0
6421.0,6,2,1,12,4,2,0,2
6421.0,12,2,2,12,4,0,3,-3
6421.0,13,2,2,12,4,3,0,3
6421.0,7,2,0,12,3,0,2,-2
6421.0,8,2,0,12,2,0,2,-2
6421.0,14,2,0,12,4,3,0,3
6421.0,9,2,0,12,2,0,1,-1
6421.0,15,2,2,12,4,1,0,1
6421.0,16,2,2,12,4,1,0,1
6421.0,17,2,0,12,3,0,1,-1
6421.0,1,2,3,12,3,1,0,1
6421.0,2,2,3,12,2,0,1,-1
6435.0,7,1,0,13,4,3,1,2
6435.0,5,1,2,13,3,1,0,1
6435.0,2,1,2,13,3,1,1,0
6435.0,15,1,1,13,4,0,2,-2
6435.0,3,1,3,13,3,0,1,-1
6435.0,8,1,0,13,4,2,1,1
6435.0,6,1,2,13,3,0,0,0
6435.0,16,1,1,13,3,0,2,-2
6435.0,4,1,1,13,2,0,1,-1
6435.0,9,1,0,13,4,0,0,0
6435.0,17,1,0,13,3,1,0,1
6435.0,10,1,2,13,4,0,1,-1
6435.0,1,1,2,13,3,1,0,1
6435.0,11,1,2,13,4,2,1,1
6435.0,12,1,2,13,3,0,2,-2
6435.0,13,1,2,13,3,1,1,0
6435.0,14,1,0,13,3,2,0,2
6444.0,6,1,2,13,3,2,0,2
6444.0,7,1,0,13,4,0,0,0
6444.0,16,1,2,13,3,0,1,-1
6444.0,1,1,1,13,4,1,1,0
6444.0,17,1,0,13,3,2,1,1
6444.0,2,1,3,13,4,1,2,-1
6444.0,8,1,0,13,4,0,0,0
6444.0,9,1,0,13,4,3,0,3
6444.0,3,1,2,13,3,1,0,1
6444.0,10,1,2,13,4,1,1,0
6444.0,4,1,3,13,2,0,1,-1
6444.0,11,1,1,13,4,1,0,1
6444.0,5,1,2,13,2,0,2,-2
6444.0,12,1,1,13,4,0,1,-1
6444.0,13,1,2,13,3,1,1,0
6444.0,14,1,0,13,3,1,1,0
6444.0,15,1,2,13,2,0,2,-2
6450.0,12,2,1,12,3,1,0,1
6450.0,8,2,0,12,3,0,1,-1
6450.0,9,2,0,12,3,1,1,0
6450.0,14,2,0,12,4,2,0,2
6450.0,15,2,2,12,4,2,0,2
6450.0,13,2,3,12,3,0,1,-1
6450.0,10,2,1,12,3,0,2,-2
6450.0,16,2,2,12,4,1,1,0
6450.0,11,2,1,12,2,0,0,0
6450.0,17,2,0,12,4,1,2,-1
6450.0,1,2,2,12,4,1,1,0
6450.0,2,2,2,12,4,0,2,-2
6450.0,3,2,2,12,4,1,1,0
6450.0,4,2,3,12,4,2,0,2
6450.0,5,2,2,12,3,0,2,-2
6450.0,6,2,1,12,2,1,0,1
6450.0,7,2,0,12,2,1,0,1
6456.0,8,2,0,13,3,0,1,-1
6456.0,5,2,2,13,3,3,0,3
6456.0,10,2,1,13,4,0,1,-1
6456.0,4,2,3,13,3,0,3,-3
6456.0,6,2,1,13,3,1,1,0
6456.0,11,2,1,13,4,3,0,3
6456.0,9,2,0,13,3,0,0,0
6456.0,12,2,1,13,4,1,2,-1
6456.0,7,2,0,13,2,0,0,0
6456.0,13,2,1,13,4,0,3,-3
6456.0,14,2,0,13,4,0,1,-1
6456.0,15,2,1,13,4,1,0,1
6456.0,16,2,2,13,4,0,0,0
6456.0,17,2,0,13,4,0,2,-2
6456.0,1,2,2,13,3,3,0,3
6456.0,2,2,3,13,2,2,0,2
6456.0,3,2,3,13,2,0,0,0
6460.0,2,1,2,16,4,2,1,1
6460.0,7,1,0,16,3,0,3,-3
6460.0,17,1,0,16,3,0,0,0
6460.0,8,1,0,16,4,0,0,0
6460.0,1,1,1,16,3,2,1,1
6460.0,3,1,1,16,4,2,1,1
6460.0,9,1,0,16,4,0,0,0
6460.0,10,1,2,16,4,0,1,-1
6460.0,4,1,2,16,3,0,1,-1
6460.0,5,1,1,16,2,0,1,-1
6460.0,11,1,2,16,4,2,1,1
6460.0,12,1,2,16,4,2,0,2
6460.0,6,1,2,16,2,0,0,0
6460.0,13,1,3,16,4,2,0,2
6460.0,14,1,0,16,3,1,1,0
6460.0,15,1,2,16,3,1,1,0
6460.0,16,1,3,16,2,0,2,-2
6462.0,9,1,0,13,4,0,1,-1
6462.0,1,1,2,13,3,1,0,1
6462.0,15,1,1,13,3,2,0,2
6462.0,2,1,3,13,4,1,0,1
6462.0,3,1,1,13,4,2,1,1
6462.0,10,1,1,13,4,2,0,2
6462.0,16,1,3,13,2,0,2,-2
6462.0,17,1,0,13,2,0,0,0
6462.0,11,1,1,13,4,1,2,-1
6462.0,4,1,2,13,4,1,0,1
6462.0,5,1,2,13,4,0,2,-2
6462.0,12,1,2,13,3,1,1,0
6462.0,6,1,3,13,3,1,2,-1
6462.0,13,1,3,13,3,0,1,-1
6462.0,14,1,0,13,3,1,1,0
6462.0,7,1,0,13,3,0,1,-1
6462.0,8,1,0,13,3,1,0,1
6468.0,6,1,1,8,3,1,0,1
6468.0,2,1,1,8,3,0,1,-1
6468.0,3,1,1,8,3,0,0,0
6468.0,8,1,0,8,4,2,1,1
6468.0,9,1,0,8,4,1,1,0
6468.0,4,1,3,8,3,2,1,1
6468.0,7,1,0,8,3,0,1,-1
6468.0,10,1,2,8,4,2,2,0
6468.0,5,1,2,8,2,0,1,-1
6468.0,11,1,1,8,4,1,1,0
6468.0,12,1,1,8,4,2,0,2
6468.0,13,1,2,8,4,0,0,0
6468.0,14,1,0,8,4,2,1,1
6468.0,15,1,1,8,4,0,0,0
6468.0,16,1,3,8,3,1,2,-1
6468.0,17,1,0,8,2,0,1,-1
6468.0,1,1,3,8,2,0,1,-1
6471.0,9,1,0,12,4,1,0,1
6471.0,17,1,0,12,4,1,2,-1
6471.0,4,1,1,12,3,0,2,-2
6471.0,7,1,0,12,3,1,1,0
6471.0,10,1,2,12,4,2,0,2
6471.0,8,1,0,12,3,0,1,-1
6471.0,5,1,2,12,3,2,0,2
6471.0,1,1,2,12,3,0,0,0
6471.0,6,1,2,12,2,1,1,0
6471.0,11,1,1,12,4,4,0,4
6471.0,2,1,2,12,3,2,0,2
6471.0,12,1,1,12,4,0,1,-1
6471.0,3,1,3,12,3,0,0,0
6471.0,13,1,1,12,4,0,1,-1
6471.0,14,1,0,12,3,0,2,-2
6471.0,15,1,1,12,3,0,3,-3
6471.0,16,1,3,12,3,0,0,0
6474.0,15,1,2,9,4,0,2,-2
6474.0,4,1,2,9,3,1,0,1
6474.0,7,1,0,9,3,0,1,-1
6474.0,8,1,0,9,4,1,1,0
6474.0,5,1,1,9,2,0,1,-1
6474.0,9,1,0,9,4,1,2,-1
6474.0,16,1,3,9,4,0,3,-3
6474.0,17,1,0,9,4,3,1,2
6474.0,10,1,2,9,4,0,2,-2
6474.0,6,1,2,9,2,1,0,1
6474.0,11,1,1,9,4,1,1,0
6474.0,1,1,1,9,3,1,0,1
6474.0,2,1,3,9,3,1,0,1
6474.0,12,1,2,9,3,1,0,1
6474.0,3,1,2,9,3,0,0,0
6474.0,13,1,3,9,3,1,0,1
6474.0,14,1,0,9,3,2,0,2
6475.0,12,1,2,2,3,0,1,-1
6475.0,6,1,1,2,4,1,2,-1
6475.0,15,1,1,2,3,0,1,-1
6475.0,16,1,3,2,4,0,2,-2
6475.0,17,1,0,2,4,0,2,-2
6475.0,13,1,1,2,2,0,0,0
6475.0,7,1,0,2,4,4,0,4
6475.0,8,1,0,2,4,0,2,-2
6475.0,14,1,0,2,2,0,0,0
6475.0,1,1,3,2,4,2,0,2
6475.0,9,1,0,2,3,2,0,2
6475.0,2,1,1,2,4,0,2,-2
6475.0,10,1,1,2,3,1,1,0
6475.0,3,1,1,2,3,0,0,0
6475.0,11,1,2,2,3,2,0,2
6475.0,4,1,2,2,3,0,1,-1
6475.0,5,1,1,2,3,2,0,2
6477.0,16,2,3,12,3,1,0,1
6477.0,13,2,2,12,3,1,1,0
6477.0,1,2,1,12,4,2,0,2
6477.0,12,2,2,12,3,0,1,-1
6477.0,14,2,0,12,3,1,1,0
6477.0,2,2,3,12,4,0,0,0
6477.0,17,2,0,12,3,0,2,-2
6477.0,15,2,2,12,2,1,1,0
6477.0,3,2,3,12,4,0,2,-2
6477.0,4,2,2,12,4,0,0,0
6477.0,5,2,2,12,4,1,1,0
6477.0,6,2,2,12,4,2,2,0
6477.0,7,2,0,12,4,2,1,1
6477.0,8,2,0,12,4,1,2,-1
6477.0,9,2,0,12,3,2,0,2
6477.0,10,2,1,12,2,0,0,0
6477.0,11,2,1,12,2,0,0,0
6480.0,3,2,3,13,3,2,0,2
6480.0,7,2,0,13,4,0,1,-1
6480.0,14,2,0,13,4,1,1,0
6480.0,6,2,1,13,3,0,1,-1
6480.0,8,2,0,13,4,1,1,0
6480.0,15,2,1,13,4,2,1,1
6480.0,4,2,2,13,2,2,0,2
6480.0,9,2,0,13,4,0,0,0
6480.0,5,2,2,13,2,0,2,-2
6480.0,16,2,2,13,4,1,0,1
6480.0,10,2,2,13,4,0,3,-3
6480.0,17,2,0,13,3,2,1,1
6480.0,1,2,3,13,3,1,0,1
6480.0,11,2,1,13,3,0,1,-1
6480.0,12,2,1,13,3,0,2,-2
6480.0,2,2,1,13,3,2,0,2
6480.0,13,2,1,13,3,0,0,0
6481.0,17,1,0,12,4,0,2,-2
6481.0,12,1,1,12,3,0,1,-1
6481.0,8,1,0,12,4,2,0,2
6481.0,15,1,1,12,3,1,0,1
6481.0,16,1,2,12,3,1,0,1
6481.0,13,1,1,12,3,0,2,-2
6481.0,9,1,0,12,3,0,2,-2
6481.0,1,1,3,12,4,1,1,0
6481.0,2,1,1,12,4,2,1,1
6481.0,10,1,2,12,3,0,1,-1
6481.0,14,1,0,12,2,0,0,0
6481.0,3,1,3,12,4,3,0,3
6481.0,11,1,2,12,3,2,0,2
6481.0,4,1,2,12,4,2,0,2
6481.0,5,1,1,12,3,0,1,-1
