message,segment,proof,arm,n,lift_raw,msg_marginal,lift_shrunk,shrink_weight,ci_low,ci_high
2,16,1,2,46,0.06092581499913525,-0.03353937878975909,0.03860164922894959,0.763678399685767,-0.13296004,0.19819443
2,16,2,1,48,0.0056557392709542485,-0.03353937878975909,-0.0033092456940382866,0.7712729184510747,-0.138439,0.14893909
2,16,2,2,36,-0.10388065859770698,-0.03353937878975909,-0.08394840017322613,0.7166349762344145,-0.31955114,0.1680687
2,16,3,1,43,-0.1558416307076015,-0.03353937878975909,-0.1254240139729851,0.7512914418366582,-0.28027824,0.050365176
2,16,3,2,32,-0.12183402729313413,-0.03353937878975909,-0.09464984116856423,0.6921196631352943,-0.30448797,0.1142134
3,1,1,1,38,-0.23962563241308335,-0.002936294040358313,-0.17512415330598005,0.7274846448489792,-0.34789738,0.06563064
3,1,1,2,32,0.06967788088261481,-0.002936294040358313,0.04732140424617718,0.6921196631352943,-0.105874404,0.19978547
3,1,2,1,33,-0.14724823735653111,-0.002936294040358313,-0.10375806523715252,0.6986377487544738,-0.23982984,0.055395648
3,1,2,2,40,0.03168303598081064,-0.002936294040358313,0.022596642833006057,0.7375341133913206,-0.16876335,0.19367199
3,1,3,1,31,-0.12254057353428517,-0.002936294040358313,-0.08490270808715968,0.6853133883973054,-0.3206288,0.16163655
3,1,3,2,34,-0.10831126944036402,-0.002936294040358313,-0.07721359357606812,0.7048855694034714,-0.20905003,0.07710459
3,2,1,1,28,0.0802373207858511,-0.002936294040358313,0.05220454589568642,0.66296072439873,-0.13490754,0.24591002
3,2,1,2,36,0.1722201187358298,-0.002936294040358313,0.12258691766681055,0.7166349762344145,-0.018163156,0.22859341
3,2,2,1,26,0.13878400670338256,-0.002936294040358313,0.08864436992262813,0.6462070958244924,-0.17059007,0.25104505
3,2,2,2,20,0.2319598751488908,-0.002936294040358313,0.13429033498752774,0.5842012217633336,-0.0654886,0.26983315
3,2,3,1,19,0.3325333637930683,-0.002936294040358313,0.18884844466528616,0.571690268336795,-0.15393005,0.2975237
3,2,3,2,23,0.1969885968551948,-0.002936294040358313,0.12055772296756397,0.6177020602824255,-0.03157352,0.21516308
3,3,1,1,10,0.20485946308087108,-0.002936294040358313,0.08280649445014476,0.4126301214152326,-0.038761076,0.13353615
3,3,1,2,12,-0.19034835374248454,-0.002936294040358313,-0.08866008363787914,0.4574080757330702,-0.21580635,0.07571349
3,3,2,1,12,0.0690271496827754,-0.002936294040358313,0.029980366276165366,0.4574080757330702,-0.24467236,0.14232625
3,3,2,2,16,-0.07629890755431065,-0.002936294040358313,-0.04175919390421184,0.5291918867703651,-0.13395078,0.04485366
3,3,3,1,11,0.04054797592986162,-0.002936294040358313,0.01601877430171056,0.4359063255528997,-0.13589607,0.12733033
3,3,3,2,8,-0.39730256194264213,-0.002936294040358313,-0.1448279708081309,0.3597966872839402,-0.23224086,0.051826462
3,4,1,1,36,-0.18809453365358197,-0.002936294040358313,-0.1356271646851869,0.7166349762344145,-0.2915236,0.07630344
3,4,1,2,24,-0.1647041432189942,-0.002936294040358313,-0.10447809532488697,0.627700756362278,-0.23934002,0.07502787
3,4,2,1,26,0.10189746102400442,-0.002936294040358313,0.06480802236415971,0.6462070958244924,-0.18318155,0.28265792
3,4,2,2,34,0.2742171896880587,-0.002936294040358313,0.19242519714970263,0.7048855694034714,-0.017258065,0.328021
3,4,3,1,24,0.3044486482158186,-0.002936294040358313,0.19000946670821905,0.627700756362278,-0.048231963,0.35226813
3,4,3,2,27,0.07937228680700438,-0.002936294040358313,0.05095829957243767,0.6547870593558273,-0.09894273,0.16505247
3,5,1,1,8,0.0450204228022963,-0.002936294040358313,0.01431837381264276,0.3597966872839402,-0.11000559,0.13404834
3,5,1,2,12,0.6199720141043219,-0.002936294040358313,0.28198699654624215,0.4574080757330702,0.038189523,0.35605353
3,5,2,1,10,-0.08200149451752499,-0.002936294040358313,-0.0355609773129713,0.4126301214152326,-0.117063716,0.11768884
3,5,2,2,11,-0.20473353622779236,-0.002936294040358313,-0.09090098838899129,0.4359063255528997,-0.21578796,0.07358737
3,5,3,1,11,-0.1624099011865159,-0.002936294040358313,-0.07245184815410652,0.4359063255528997,-0.108315565,0.0077361646
3,5,3,2,11,0.04319579921403473,-0.002936294040358313,0.01717297722022787,0.4359063255528997,-0.09067762,0.1450136
3,6,1,1,16,0.0511726761369484,-0.002936294040358313,0.025697733978972043,0.5291918867703651,-0.06073046,0.12341099
3,6,1,2,12,0.07246365962059675,-0.002936294040358313,0.0315522536740618,0.4574080757330702,-0.096587494,0.11138183
3,6,2,1,13,-0.23775577839496995,-0.002936294040358313,-0.11502287431403241,0.47733083386047737,-0.20269477,0.0044419644
3,6,2,2,9,-0.11111608144807332,-0.002936294040358313,-0.04483977272139347,0.3873503515319974,-0.16588026,0.05211638
3,6,3,1,11,0.1472153609463626,-0.002936294040358313,0.06251576216058993,0.4359063255528997,-0.083424,0.19438474
