source,item,code,wave,cut,n,n_wgt,metric,mean,top3,bot3,net,pct,val,f1,f2,f3,f4,f5,f6,f7,sig,stat
influencer,INFLUENCER360r7,INF_7,,PFF,58,,pct_yes,,,,,17.7,17.7,,,,,,,,0,0.63
influencer,INFLUENCER360r7,INF_7,,HHN,60,,pct_yes,,,,,10.2,10.2,,,,,,,,0,-0.68
influencer,INFLUENCER360r7,INF_7,,MFL,69,,pct_yes,,,,,8.8,8.8,,,,,,,,0,-1.06
influencer,INFLUENCER360r7,INF_7,,VS,67,,pct_yes,,,,,10.7,10.7,,,,,,,,0,-0.98
influencer,INFLUENCER360r7,INF_7,,UCP,69,,pct_yes,,,,,18.0,18.0,,,,,,,,0,1.17
influencer,INFLUENCER360r7,INF_7,,FJP,72,,pct_yes,,,,,13.4,13.4,,,,,,,,0,1.01
influencer,INFLUENCER360r7,INF_7,,HCP,70,,pct_yes,,,,,8.1,8.1,,,,,,,,0,0.38
influencer,INFLUENCER360r7,INF_7,,HAD,65,,pct_yes,,,,,15.9,15.9,,,,,,,,0,0.25
influencer,INFLUENCER360r7,INF_7,,HCI,67,,pct_yes,,,,,15.6,15.6,,,,,,,,0,-0.98
influencer,INFLUENCER360r7,INF_7,,GHI,71,,pct_yes,,,,,7.8,7.8,,,,,,,,0,-1.14
influencer,INFLUENCER360r8,INF_8,,TOTAL,1044,,pct_yes,,,,,6.0,6.0,,,,,,,,0,0.0
influencer,INFLUENCER360r8,INF_8,,TSP,64,,pct_yes,,,,,11.2,11.2,,,,,,,,1,2.5
influencer,INFLUENCER360r8,INF_8,,CEC,68,,pct_yes,,,,,1.3,1.3,,,,,,,,0,-1.27
influencer,INFLUENCER360r8,INF_8,,TC,69,,pct_yes,,,,,9.6,9.6,,,,,,,,0,1.09
influencer,INFLUENCER360r8,INF_8,,HF,43,,pct_yes,,,,,10.2,10.2,,,,,,,,0,0.76
influencer,INFLUENCER360r8,INF_8,,PP,62,,pct_yes,,,,,1.1,1.1,,,,,,,,0,-1.16
influencer,INFLUENCER360r8,INF_8,,WE,70,,pct_yes,,,,,1.9,1.9,,,,,,,,0,-0.72
influencer,INFLUENCER360r8,INF_8,,PFF,58,,pct_yes,,,,,0.0,0.0,,,,,,,,0,-1.72
influencer,INFLUENCER360r8,INF_8,,HHN,60,,pct_yes,,,,,12.5,12.5,,,,,,,,0,0.79
influencer,INFLUENCER360r8,INF_8,,MFL,69,,pct_yes,,,,,0.0,0.0,,,,,,,,0,-1.89
influencer,INFLUENCER360r8,INF_8,,VS,67,,pct_yes,,,,,0.8,0.8,,,,,,,,0,-1.25
influencer,INFLUENCER360r8,INF_8,,UCP,69,,pct_yes,,,,,5.3,5.3,,,,,,,,0,1.09
influencer,INFLUENCER360r8,INF_8,,FJP,72,,pct_yes,,,,,11.6,11.6,,,,,,,,1,2.15
influencer,INFLUENCER360r8,INF_8,,HCP,70,,pct_yes,,,,,0.7,0.7,,,,,,,,0,-0.72
influencer,INFLUENCER360r8,INF_8,,HAD,65,,pct_yes,,,,,20.1,20.1,,,,,,,,0,0.01
influencer,INFLUENCER360r8,INF_8,,HCI,67,,pct_yes,,,,,0.9,0.9,,,,,,,,0,-0.05
influencer,INFLUENCER360r8,INF_8,,GHI,71,,pct_yes,,,,,7.4,7.4,,,,,,,,0,0.43
influencer,INFLUENCER360r9,INF_9,,TOTAL,1044,,pct_yes,,,,,2.9,2.9,,,,,,,,0,0.0
influencer,INFLUENCER360r9,INF_9,,TSP,64,,pct_yes,,,,,3.4,3.4,,,,,,,,0,1.48
influencer,INFLUENCER360r9,INF_9,,CEC,68,,pct_yes,,,,,0.0,0.0,,,,,,,,0,-1.25
influencer,INFLUENCER360r9,INF_9,,TC,69,,pct_yes,,,,,3.7,3.7,,,,,,,,0,-0.39
influencer,INFLUENCER360r9,INF_9,,HF,43,,pct_yes,,,,,6.3,6.3,,,,,,,,0,1.19
influencer,INFLUENCER360r9,INF_9,,PP,62,,pct_yes,,,,,0.0,0.0,,,,,,,,0,-1.19
influencer,INFLUENCER360r9,INF_9,,WE,70,,pct_yes,,,,,2.3,2.3,,,,,,,,0,-0.41
influencer,INFLUENCER360r9,INF_9,,PFF,58,,pct_yes,,,,,3.6,3.6,,,,,,,,0,-0.21
influencer,INFLUENCER360r9,INF_9,,HHN,60,,pct_yes,,,,,11.4,11.4,,,,,,,,0,1.61
influencer,INFLUENCER360r9,INF_9,,MFL,69,,pct_yes,,,,,4.4,4.4,,,,,,,,0,0.47
influencer,INFLUENCER360r9,INF_9,,VS,67,,pct_yes,,,,,1.8,1.8,,,,,,,,0,-0.36
influencer,INFLUENCER360r9,INF_9,,UCP,69,,pct_yes,,,,,0.4,0.4,,,,,,,,0,0.47
influencer,INFLUENCER360r9,INF_9,,FJP,72,,pct_yes,,,,,7.7,7.7,,,,,,,,0,1.26
influencer,INFLUENCER360r9,INF_9,,HCP,70,,pct_yes,,,,,0.2,0.2,,,,,,,,0,-0.41
influencer,INFLUENCER360r9,INF_9,,HAD,65,,pct_yes,,,,,7.0,7.0,,,,,,,,0,-0.33
influencer,INFLUENCER360r9,INF_9,,HCI,67,,pct_yes,,,,,0.0,0.0,,,,,,,,0,-1.24
influencer,INFLUENCER360r9,INF_9,,GHI,71,,pct_yes,,,,,0.6,0.6,,,,,,,,0,-0.42
influencer,INFLUENCER360r10,INF_10,,TOTAL,1044,,pct_yes,,,,,8.0,8.0,,,,,,,,0,0.0
influencer,INFLUENCER360r10,INF_10,,TSP,64,,pct_yes,,,,,5.7,5.7,,,,,,,,0,-0.11
influencer,INFLUENCER360r10,INF_10,,CEC,68,,pct_yes,,,,,1.0,1.0,,,,,,,,0,-1.38
influencer,INFLUENCER360r10,INF_10,,TC,69,,pct_yes,,,,,1.4,1.4,,,,,,,,0,-1.4
influencer,INFLUENCER360r10,INF_10,,HF,43,,pct_yes,,,,,15.8,15.8,,,,,,,,1,2.05
influencer,INFLUENCER360r10,INF_10,,PP,62,,pct_yes,,,,,2.3,2.3,,,,,,,,0,-0.65
influencer,INFLUENCER360r10,INF_10,,WE,70,,pct_yes,,,,,3.2,3.2,,,,,,,,0,-0.28
influencer,INFLUENCER360r10,INF_10,,PFF,58,,pct_yes,,,,,4.8,4.8,,,,,,,,0,0.07
influencer,INFLUENCER360r10,INF_10,,HHN,60,,pct_yes,,,,,9.6,9.6,,,,,,,,0,0.62
influencer,INFLUENCER360r10,INF_10,,MFL,69,,pct_yes,,,,,0.0,0.0,,,,,,,,1,-1.97
influencer,INFLUENCER360r10,INF_10,,VS,67,,pct_yes,,,,,1.0,1.0,,,,,,,,0,-1.36
influencer,INFLUENCER360r10,INF_10,,UCP,69,,pct_yes,,,,,14.2,14.2,,,,,,,,2,2.61
influencer,INFLUENCER360r10,INF_10,,FJP,72,,pct_yes,,,,,19.5,19.5,,,,,,,,1,2.48
influencer,INFLUENCER360r10,INF_10,,HCP,70,,pct_yes,,,,,0.7,0.7,,,,,,,,0,-0.85
influencer,INFLUENCER360r10,INF_10,,HAD,65,,pct_yes,,,,,21.8,21.8,,,,,,,,0,1.63
influencer,INFLUENCER360r10,INF_10,,HCI,67,,pct_yes,,,,,4.3,4.3,,,,,,,,0,-0.2
influencer,INFLUENCER360r10,INF_10,,GHI,71,,pct_yes,,,,,8.0,8.0,,,,,,,,0,-0.87
influencer,INFLUENCER360r11,INF_11,,TOTAL,1044,,pct_yes,,,,,7.6,7.6,,,,,,,,0,0.0
influencer,INFLUENCER360r11,INF_11,,TSP,64,,pct_yes,,,,,20.8,20.8,,,,,,,,2,3.11
influencer,INFLUENCER360r11,INF_11,,CEC,68,,pct_yes,,,,,0.0,0.0,,,,,,,,1,-2.57
influencer,INFLUENCER360r11,INF_11,,TC,69,,pct_yes,,,,,11.7,11.7,,,,,,,,0,-0.79
influencer,INFLUENCER360r11,INF_11,,HF,43,,pct_yes,,,,,28.2,28.2,,,,,,,,2,3.05
influencer,INFLUENCER360r11,INF_11,,PP,62,,pct_yes,,,,,5.4,5.4,,,,,,,,0,-0.55
influencer,INFLUENCER360r11,INF_11,,WE,70,,pct_yes,,,,,2.9,2.9,,,,,,,,0,-1.72
influencer,INFLUENCER360r11,INF_11,,PFF,58,,pct_yes,,,,,9.7,9.7,,,,,,,,0,0.57
influencer,INFLUENCER360r11,INF_11,,HHN,60,,pct_yes,,,,,14.8,14.8,,,,,,,,0,-0.48
influencer,INFLUENCER360r11,INF_11,,MFL,69,,pct_yes,,,,,6.8,6.8,,,,,,,,0,0.56
influencer,INFLUENCER360r11,INF_11,,VS,67,,pct_yes,,,,,17.8,17.8,,,,,,,,0,1.1
influencer,INFLUENCER360r11,INF_11,,UCP,69,,pct_yes,,,,,1.6,1.6,,,,,,,,0,0.56
influencer,INFLUENCER360r11,INF_11,,FJP,72,,pct_yes,,,,,18.3,18.3,,,,,,,,2,2.65
influencer,INFLUENCER360r11,INF_11,,HCP,70,,pct_yes,,,,,0.9,0.9,,,,,,,,0,-1.27
influencer,INFLUENCER360r11,INF_11,,HAD,65,,pct_yes,,,,,13.5,13.5,,,,,,,,0,-0.66
influencer,INFLUENCER360r11,INF_11,,HCI,67,,pct_yes,,,,,0.3,0.3,,,,,,,,1,-2.09
influencer,INFLUENCER360r11,INF_11,,GHI,71,,pct_yes,,,,,1.1,1.1,,,,,,,,0,-0.85
influencer,INFLUENCER360r12,INF_12,,TOTAL,1044,,pct_yes,,,,,10.1,10.1,,,,,,,,0,0.0
influencer,INFLUENCER360r12,INF_12,,TSP,64,,pct_yes,,,,,10.9,10.9,,,,,,,,0,1.91
influencer,INFLUENCER360r12,INF_12,,CEC,68,,pct_yes,,,,,1.7,1.7,,,,,,,,0,-1.78
influencer,INFLUENCER360r12,INF_12,,TC,69,,pct_yes,,,,,8.7,8.7,,,,,,,,0,-0.31
influencer,INFLUENCER360r12,INF_12,,HF,43,,pct_yes,,,,,17.4,17.4,,,,,,,,0,1.32
influencer,INFLUENCER360r12,INF_12,,PP,62,,pct_yes,,,,,3.6,3.6,,,,,,,,0,-0.61
influencer,INFLUENCER360r12,INF_12,,WE,70,,pct_yes,,,,,1.9,1.9,,,,,,,,0,-1.83
influencer,INFLUENCER360r12,INF_12,,PFF,58,,pct_yes,,,,,10.4,10.4,,,,,,,,0,0.6
influencer,INFLUENCER360r12,INF_12,,HHN,60,,pct_yes,,,,,9.4,9.4,,,,,,,,0,-0.54
influencer,INFLUENCER360r12,INF_12,,MFL,69,,pct_yes,,,,,6.1,6.1,,,,,,,,0,-0.31
influencer,INFLUENCER360r12,INF_12,,VS,67,,pct_yes,,,,,7.3,7.3,,,,,,,,0,0.26
influencer,INFLUENCER360r12,INF_12,,UCP,69,,pct_yes,,,,,22.9,22.9,,,,,,,,1,2.18
influencer,INFLUENCER360r12,INF_12,,FJP,72,,pct_yes,,,,,14.1,14.1,,,,,,,,0,1.06
influencer,INFLUENCER360r12,INF_12,,HCP,70,,pct_yes,,,,,12.2,12.2,,,,,,,,0,0.15
influencer,INFLUENCER360r12,INF_12,,HAD,65,,pct_yes,,,,,13.3,13.3,,,,,,,,0,-0.7
influencer,INFLUENCER360r12,INF_12,,HCI,67,,pct_yes,,,,,8.0,8.0,,,,,,,,0,-0.25
influencer,INFLUENCER360r12,INF_12,,GHI,71,,pct_yes,,,,,6.5,6.5,,,,,,,,0,-0.87
influencer,INFLUENCER360r13,INF_13,,TOTAL,1044,,pct_yes,,,,,11.4,11.4,,,,,,,,0,0.0
influencer,INFLUENCER360r13,INF_13,,TSP,64,,pct_yes,,,,,12.6,12.6,,,,,,,,0,-0.1
influencer,INFLUENCER360r13,INF_13,,CEC,68,,pct_yes,,,,,4.4,4.4,,,,,,,,0,-1.46
influencer,INFLUENCER360r13,INF_13,,TC,69,,pct_yes,,,,,6.8,6.8,,,,,,,,0,-0.71
influencer,INFLUENCER360r13,INF_13,,HF,43,,pct_yes,,,,,29.0,29.0,,,,,,,,1,2.04
influencer,INFLUENCER360r13,INF_13,,PP,62,,pct_yes,,,,,8.7,8.7,,,,,,,,0,-0.83
influencer,INFLUENCER360r13,INF_13,,WE,70,,pct_yes,,,,,5.2,5.2,,,,,,,,0,-1.14
influencer,INFLUENCER360r13,INF_13,,PFF,58,,pct_yes,,,,,8.6,8.6,,,,,,,,0,-1.09
influencer,INFLUENCER360r13,INF_13,,HHN,60,,pct_yes,,,,,4.7,4.7,,,,,,,,0,-0.75
influencer,INFLUENCER360r13,INF_13,,MFL,69,,pct_yes,,,,,4.6,4.6,,,,,,,,0,-1.89
influencer,INFLUENCER360r13,INF_13,,VS,67,,pct_yes,,,,,7.9,7.9,,,,,,,,0,-1.43
influencer,INFLUENCER360r13,INF_13,,UCP,69,,pct_yes,,,,,15.6,15.6,,,,,,,,0,0.87
influencer,INFLUENCER360r13,INF_13,,FJP,72,,pct_yes,,,,,29.0,29.0,,,,,,,,2,4.19
influencer,INFLUENCER360r13,INF_13,,HCP,70,,pct_yes,,,,,20.0,20.0,,,,,,,,0,0.82
influencer,INFLUENCER360r13,INF_13,,HAD,65,,pct_yes,,,,,8.2,8.2,,,,,,,,0,-0.54
influencer,INFLUENCER360r13,INF_13,,HCI,67,,pct_yes,,,,,1.7,1.7,,,,,,,,0,-0.63
influencer,INFLUENCER360r13,INF_13,,GHI,71,,pct_yes,,,,,9.8,9.8,,,,,,,,2,2.71
influencer,INFLUENCER360r14,INF_14,,TOTAL,1044,,pct_yes,,,,,3.8,3.8,,,,,,,,0,0.0
influencer,INFLUENCER360r14,INF_14,,TSP,64,,pct_yes,,,,,9.7,9.7,,,,,,,,1,2.5
influencer,INFLUENCER360r14,INF_14,,CEC,68,,pct_yes,,,,,0.0,0.0,,,,,,,,0,-1.87
influencer,INFLUENCER360r14,INF_14,,TC,69,,pct_yes,,,,,6.7,6.7,,,,,,,,0,-0.1
influencer,INFLUENCER360r14,INF_14,,HF,43,,pct_yes,,,,,21.3,21.3,,,,,,,,2,2.99
influencer,INFLUENCER360r14,INF_14,,PP,62,,pct_yes,,,,,6.7,6.7,,,,,,,,0,0.09
influencer,INFLUENCER360r14,INF_14,,WE,70,,pct_yes,,,,,0.6,0.6,,,,,,,,0,-1.31
influencer,INFLUENCER360r14,INF_14,,PFF,58,,pct_yes,,,,,5.8,5.8,,,,,,,,0,-0.43
influencer,INFLUENCER360r14,INF_14,,HHN,60,,pct_yes,,,,,7.7,7.7,,,,,,,,0,0.79
influencer,INFLUENCER360r14,INF_14,,MFL,69,,pct_yes,,,,,4.3,4.3,,,,,,,,0,-0.7
influencer,INFLUENCER360r14,INF_14,,VS,67,,pct_yes,,,,,4.5,4.5,,,,,,,,0,-0.65
influencer,INFLUENCER360r14,INF_14,,UCP,69,,pct_yes,,,,,5.8,5.8,,,,,,,,0,0.49
influencer,INFLUENCER360r14,INF_14,,FJP,72,,pct_yes,,,,,2.5,2.5,,,,,,,,0,1.57
influencer,INFLUENCER360r14,INF_14,,HCP,70,,pct_yes,,,,,1.9,1.9,,,,,,,,0,-0.13
influencer,INFLUENCER360r14,INF_14,,HAD,65,,pct_yes,,,,,6.5,6.5,,,,,,,,0,0.01
influencer,INFLUENCER360r14,INF_14,,HCI,67,,pct_yes,,,,,0.3,0.3,,,,,,,,0,-1.25
influencer,INFLUENCER360r14,INF_14,,GHI,71,,pct_yes,,,,,0.2,0.2,,,,,,,,0,-1.33
influencer,LOWINFr1,L1_PETITION,,TOTAL,1044,,pct_yes,,,,,36.0,36.0,,,,,,,,0,0.0
influencer,LOWINFr1,L1_PETITION,,TSP,64,,pct_yes,,,,,30.3,30.3,,,,,,,,0,-0.72
influencer,LOWINFr1,L1_PETITION,,CEC,68,,pct_yes,,,,,17.0,17.0,,,,,,,,2,-2.65
influencer,LOWINFr1,L1_PETITION,,TC,69,,pct_yes,,,,,20.9,20.9,,,,,,,,0,-1.93
influencer,LOWINFr1,L1_PETITION,,HF,43,,pct_yes,,,,,32.0,32.0,,,,,,,,0,-0.51
influencer,LOWINFr1,L1_PETITION,,PP,62,,pct_yes,,,,,24.1,24.1,,,,,,,,0,-0.82
influencer,LOWINFr1,L1_PETITION,,WE,70,,pct_yes,,,,,30.3,30.3,,,,,,,,0,-0.96
influencer,LOWINFr1,L1_PETITION,,PFF,58,,pct_yes,,,,,42.3,42.3,,,,,,,,0,0.4
influencer,LOWINFr1,L1_PETITION,,HHN,60,,pct_yes,,,,,29.3,29.3,,,,,,,,0,-0.36
influencer,LOWINFr1,L1_PETITION,,MFL,69,,pct_yes,,,,,26.4,26.4,,,,,,,,0,-0.88
influencer,LOWINFr1,L1_PETITION,,VS,67,,pct_yes,,,,,37.2,37.2,,,,,,,,0,0.89
influencer,LOWINFr1,L1_PETITION,,UCP,69,,pct_yes,,,,,72.7,72.7,,,,,,,,2,4.92
influencer,LOWINFr1,L1_PETITION,,FJP,72,,pct_yes,,,,,40.7,40.7,,,,,,,,0,1.72
influencer,LOWINFr1,L1_PETITION,,HCP,70,,pct_yes,,,,,23.1,23.1,,,,,,,,0,0.35
influencer,LOWINFr1,L1_PETITION,,HAD,65,,pct_yes,,,,,44.1,44.1,,,,,,,,0,-0.26
influencer,LOWINFr1,L1_PETITION,,HCI,67,,pct_yes,,,,,33.8,33.8,,,,,,,,0,-1.24
influencer,LOWINFr1,L1_PETITION,,GHI,71,,pct_yes,,,,,31.5,31.5,,,,,,,,0,1.82
influencer,LOWINFr2,L1_MEETING,,TOTAL,1044,,pct_yes,,,,,12.4,12.4,,,,,,,,0,0.0
influencer,LOWINFr2,L1_MEETING,,TSP,64,,pct_yes,,,,,22.2,22.2,,,,,,,,1,2.25
influencer,LOWINFr2,L1_MEETING,,CEC,68,,pct_yes,,,,,4.7,4.7,,,,,,,,0,-1.52
influencer,LOWINFr2,L1_MEETING,,TC,69,,pct_yes,,,,,11.0,11.0,,,,,,,,0,-1.17
influencer,LOWINFr2,L1_MEETING,,HF,43,,pct_yes,,,,,20.2,20.2,,,,,,,,0,0.98
influencer,LOWINFr2,L1_MEETING,,PP,62,,pct_yes,,,,,4.4,4.4,,,,,,,,0,-1.71
influencer,LOWINFr2,L1_MEETING,,WE,70,,pct_yes,,,,,3.8,3.8,,,,,,,,1,-1.98
influencer,LOWINFr2,L1_MEETING,,PFF,58,,pct_yes,,,,,11.2,11.2,,,,,,,,0,-0.3
influencer,LOWINFr2,L1_MEETING,,HHN,60,,pct_yes,,,,,24.2,24.2,,,,,,,,0,1.27
influencer,LOWINFr2,L1_MEETING,,MFL,69,,pct_yes,,,,,11.1,11.1,,,,,,,,0,0.0
influencer,LOWINFr2,L1_MEETING,,VS,67,,pct_yes,,,,,9.2,9.2,,,,,,,,0,-1.49
influencer,LOWINFr2,L1_MEETING,,UCP,69,,pct_yes,,,,,12.7,12.7,,,,,,,,0,0.39
influencer,LOWINFr2,L1_MEETING,,FJP,72,,pct_yes,,,,,25.2,25.2,,,,,,,,1,2.16
influencer,LOWINFr2,L1_MEETING,,HCP,70,,pct_yes,,,,,13.7,13.7,,,,,,,,0,-0.43
influencer,LOWINFr2,L1_MEETING,,HAD,65,,pct_yes,,,,,16.1,16.1,,,,,,,,0,0.19
influencer,LOWINFr2,L1_MEETING,,HCI,67,,pct_yes,,,,,6.3,6.3,,,,,,,,0,0.09
influencer,LOWINFr2,L1_MEETING,,GHI,71,,pct_yes,,,,,10.9,10.9,,,,,,,,0,1.45
influencer,LOWINFr3,L1_DONATION,,TOTAL,1044,,pct_yes,,,,,23.5,23.5,,,,,,,,0,0.0
influencer,LOWINFr3,L1_DONATION,,TSP,64,,pct_yes,,,,,21.7,21.7,,,,,,,,0,0.85
influencer,LOWINFr3,L1_DONATION,,CEC,68,,pct_yes,,,,,8.7,8.7,,,,,,,,0,-1.64
influencer,LOWINFr3,L1_DONATION,,TC,69,,pct_yes,,,,,15.0,15.0,,,,,,,,0,-1.37
influencer,LOWINFr3,L1_DONATION,,HF,43,,pct_yes,,,,,35.0,35.0,,,,,,,,0,1.85
influencer,LOWINFr3,L1_DONATION,,PP,62,,pct_yes,,,,,4.8,4.8,,,,,,,,2,-2.65
influencer,LOWINFr3,L1_DONATION,,WE,70,,pct_yes,,,,,18.5,18.5,,,,,,,,0,-0.48
influencer,LOWINFr3,L1_DONATION,,PFF,58,,pct_yes,,,,,19.4,19.4,,,,,,,,0,-0.42
influencer,LOWINFr3,L1_DONATION,,HHN,60,,pct_yes,,,,,25.1,25.1,,,,,,,,0,0.47
influencer,LOWINFr3,L1_DONATION,,MFL,69,,pct_yes,,,,,10.9,10.9,,,,,,,,0,-1.69
influencer,LOWINFr3,L1_DONATION,,VS,67,,pct_yes,,,,,10.4,10.4,,,,,,,,0,-1.91
influencer,LOWINFr3,L1_DONATION,,UCP,69,,pct_yes,,,,,45.9,45.9,,,,,,,,2,4.3
influencer,LOWINFr3,L1_DONATION,,FJP,72,,pct_yes,,,,,38.7,38.7,,,,,,,,2,3.73
influencer,LOWINFr3,L1_DONATION,,HCP,70,,pct_yes,,,,,13.9,13.9,,,,,,,,0,-1.11
influencer,LOWINFr3,L1_DONATION,,HAD,65,,pct_yes,,,,,24.9,24.9,,,,,,,,0,-0.51
influencer,LOWINFr3,L1_DONATION,,HCI,67,,pct_yes,,,,,20.4,20.4,,,,,,,,0,-1.59
influencer,LOWINFr3,L1_DONATION,,GHI,71,,pct_yes,,,,,27.7,27.7,,,,,,,,1,2.26
influencer,QTOT_FOLLOWERS,followers=None — no social media,,TOTAL,347,268.6,pct,,,,,33.2,,,,,,,,,0,0.0
influencer,QTOT_FOLLOWERS,followers=None — no social media,,TSP,8,1.9,pct,,,,,12.5,,,,,,,,,2,-3.63
influencer,QTOT_FOLLOWERS,followers=None — no social media,,CEC,35,30.8,pct,,,,,51.5,,,,,,,,,2,3.3
influencer,QTOT_FOLLOWERS,followers=None — no social media,,TC,38,31.2,pct,,,,,55.1,,,,,,,,,2,3.98
influencer,QTOT_FOLLOWERS,followers=None — no social media,,HF,8,3.1,pct,,,,,18.6,,,,,,,,,1,-2.08
influencer,QTOT_FOLLOWERS,followers=None — no social media,,PP,10,2.3,pct,,,,,16.1,,,,,,,,,2,-2.95
influencer,QTOT_FOLLOWERS,followers=None — no social media,,WE,26,28.8,pct,,,,,37.1,,,,,,,,,0,0.72
influencer,QTOT_FOLLOWERS,followers=None — no social media,,PFF,13,5.9,pct,,,,,22.4,,,,,,,,,0,-1.8
influencer,QTOT_FOLLOWERS,followers=None — no social media,,HHN,14,5.0,pct,,,,,23.3,,,,,,,,,0,-1.68
influencer,QTOT_FOLLOWERS,followers=None — no social media,,MFL,20,10.9,pct,,,,,29.0,,,,,,,,,0,-0.78
influencer,QTOT_FOLLOWERS,followers=None — no social media,,VS,13,6.7,pct,,,,,19.4,,,,,,,,,1,-2.48
influencer,QTOT_FOLLOWERS,followers=None — no social media,,UCP,15,15.0,pct,,,,,21.7,,,,,,,,,1,-2.1
influencer,QTOT_FOLLOWERS,followers=None — no social media,,FJP,24,21.6,pct,,,,,33.3,,,,,,,,,0,0.02
influencer,QTOT_FOLLOWERS,followers=None — no social media,,HCP,33,28.3,pct,,,,,47.1,,,,,,,,,1,2.56
influencer,QTOT_FOLLOWERS,followers=None — no social media,,HAD,22,23.0,pct,,,,,33.8,,,,,,,,,0,0.11
influencer,QTOT_FOLLOWERS,followers=None — no social media,,HCI,37,20.2,pct,,,,,55.2,,,,,,,,,2,3.95
influencer,QTOT_FOLLOWERS,followers=None — no social media,,GHI,31,34.1,pct,,,,,43.7,,,,,,,,,0,1.93
influencer,QTOT_FOLLOWERS,followers=1 - 500,,TOTAL,476,478.2,pct,,,,,45.6,,,,,,,,,0,0.0
influencer,QTOT_FOLLOWERS,followers=1 - 500,,TSP,27,10.0,pct,,,,,42.2,,,,,,,,,0,-0.56
influencer,QTOT_FOLLOWERS,followers=1 - 500,,CEC,26,28.7,pct,,,,,38.2,,,,,,,,,0,-1.26
influencer,QTOT_FOLLOWERS,followers=1 - 500,,TC,26,22.7,pct,,,,,37.7,,,,,,,,,0,-1.37
influencer,QTOT_FOLLOWERS,followers=1 - 500,,HF,13,6.1,pct,,,,,30.2,,,,,,,,,1,-2.07
influencer,QTOT_FOLLOWERS,followers=1 - 500,,PP,35,15.9,pct,,,,,56.5,,,,,,,,,0,1.77
influencer,QTOT_FOLLOWERS,followers=1 - 500,,WE,31,45.5,pct,,,,,44.3,,,,,,,,,0,-0.23
influencer,QTOT_FOLLOWERS,followers=1 - 500,,PFF,29,21.0,pct,,,,,50.0,,,,,,,,,0,0.69
influencer,QTOT_FOLLOWERS,followers=1 - 500,,HHN,27,11.4,pct,,,,,45.0,,,,,,,,,0,-0.1
influencer,QTOT_FOLLOWERS,followers=1 - 500,,MFL,39,32.3,pct,,,,,56.5,,,,,,,,,0,1.89
influencer,QTOT_FOLLOWERS,followers=1 - 500,,VS,37,30.4,pct,,,,,55.2,,,,,,,,,0,1.64
influencer,QTOT_FOLLOWERS,followers=1 - 500,,UCP,32,37.2,pct,,,,,46.4,,,,,,,,,0,0.14
influencer,QTOT_FOLLOWERS,followers=1 - 500,,FJP,39,56.4,pct,,,,,54.2,,,,,,,,,0,1.51
influencer,QTOT_FOLLOWERS,followers=1 - 500,,HCP,28,43.2,pct,,,,,40.0,,,,,,,,,0,-0.97
influencer,QTOT_FOLLOWERS,followers=1 - 500,,HAD,28,21.5,pct,,,,,43.1,,,,,,,,,0,-0.42
influencer,QTOT_FOLLOWERS,followers=1 - 500,,HCI,27,46.3,pct,,,,,40.3,,,,,,,,,0,-0.9
influencer,QTOT_FOLLOWERS,followers=1 - 500,,GHI,32,49.5,pct,,,,,45.1,,,,,,,,,0,-0.09
influencer,QTOT_FOLLOWERS,"followers=500 - 1,999",,TOTAL,114,146.3,pct,,,,,10.9,,,,,,,,,0,0.0
influencer,QTOT_FOLLOWERS,"followers=500 - 1,999",,TSP,12,5.9,pct,,,,,18.8,,,,,,,,,1,2.07
influencer,QTOT_FOLLOWERS,"followers=500 - 1,999",,CEC,7,8.9,pct,,,,,10.3,,,,,,,,,0,-0.17
influencer,QTOT_FOLLOWERS,"followers=500 - 1,999",,TC,4,3.7,pct,,,,,5.8,,,,,,,,,0,-1.41
influencer,QTOT_FOLLOWERS,"followers=500 - 1,999",,HF,7,5.0,pct,,,,,16.3,,,,,,,,,0,1.15
influencer,QTOT_FOLLOWERS,"followers=500 - 1,999",,PP,10,4.5,pct,,,,,16.1,,,,,,,,,0,1.36
influencer,QTOT_FOLLOWERS,"followers=500 - 1,999",,WE,5,6.6,pct,,,,,7.1,,,,,,,,,0,-1.05
influencer,QTOT_FOLLOWERS,"followers=500 - 1,999",,PFF,7,7.6,pct,,,,,12.1,,,,,,,,,0,0.29
influencer,QTOT_FOLLOWERS,"followers=500 - 1,999",,HHN,7,3.6,pct,,,,,11.7,,,,,,,,,0,0.19
influencer,QTOT_FOLLOWERS,"followers=500 - 1,999",,MFL,8,7.9,pct,,,,,11.6,,,,,,,,,0,0.19
influencer,QTOT_FOLLOWERS,"followers=500 - 1,999",,VS,11,10.8,pct,,,,,16.4,,,,,,,,,0,1.49
influencer,QTOT_FOLLOWERS,"followers=500 - 1,999",,UCP,10,32.0,pct,,,,,14.5,,,,,,,,,0,0.98
influencer,QTOT_FOLLOWERS,"followers=500 - 1,999",,FJP,7,15.5,pct,,,,,9.7,,,,,,,,,0,-0.34
influencer,QTOT_FOLLOWERS,"followers=500 - 1,999",,HCP,7,5.7,pct,,,,,10.0,,,,,,,,,0,-0.26
influencer,QTOT_FOLLOWERS,"followers=500 - 1,999",,HAD,8,16.0,pct,,,,,12.3,,,,,,,,,0,0.37
influencer,QTOT_FOLLOWERS,"followers=500 - 1,999",,HCI,1,0.2,pct,,,,,1.5,,,,,,,,,1,-2.56
